velocity_x,acceleration_x,position_x,position_y,class
1763.6749314950741,-0.2454396784305572,4409819.043590193,-20526925.69727377,mehdi
1763.6579952659047,-0.1693622916936874,4409995.409389719,-20527864.648625385,mehdi
1763.6351590128577,-0.2283625304698944,4410171.772905621,-20528803.600372072,mehdi
1763.6123227598107,-0.2283625304698944,4410348.134137897,-20529742.552513834,mehdi
1763.5896808924115,-0.2264186739921569,4410524.493105986,-20530681.504250906,mehdi
1763.5707455368674,-0.1893535554409027,4410700.85018054,-20531620.456792653,mehdi
1763.55371244568,-0.1703309118747711,4410877.2055517845,-20532559.410543818,mehdi
1763.5331664027608,-0.2054604291915893,4411053.558868425,-20533498.36349527,mehdi
1763.5086224349177,-0.2454396784305572,4411229.909730668,-20534437.315637294,mehdi
1763.4860774295366,-0.2254500538110733,4411406.258338411,-20535376.266974743,mehdi
1763.4653371648824,-0.2074026465415954,4411582.604872128,-20536315.218312245,mehdi
1763.4405988113915,-0.2473835349082947,4411758.948932009,-20537254.169640075,mehdi
1763.4217609779869,-0.1883783340454101,4411935.291108106,-20538193.1213727,mehdi
1763.4009240182077,-0.2083695977926254,4412111.631200508,-20539132.07350526,mehdi
1763.3801840843594,-0.2073993384838104,4412287.969218916,-20540071.025637873,mehdi
1763.3575420500672,-0.2264203429222107,4412464.304973121,-20541009.97736579,mehdi
1763.3368019523061,-0.2074009776115417,4412640.638653316,-20541948.929093763,mehdi
1763.3121607901492,-0.2464116215705872,4412816.969869395,-20542887.880412184,mehdi
1763.2933226259388,-0.1883816421031952,4412993.299201657,-20543826.832135398,mehdi
1763.2783853592314,-0.1493726670742035,4413169.627040193,-20544765.784673013,mehdi
1763.261351937238,-0.1703342199325561,4413345.953175387,-20545704.738420047,mehdi
1763.2448370369113,-0.1651490032672882,4413522.277659091,-20546643.692176867,mehdi
1763.2202425422108,-0.2459449470043182,4413698.599683345,-20547582.645524155,mehdi
1763.1975167842543,-0.2272575795650482,4413874.919435023,-20548521.59806689,mehdi
1763.1748017402326,-0.2271504402160644,4414051.236915197,-20549460.55020495,mehdi
1763.1598059104715,-0.1499582976102829,4414227.552895788,-20550399.50315743,mehdi
1763.1409366445575,-0.1886926591396332,4414403.866989452,-20551338.456914596,mehdi
1763.1240119190845,-0.1692472547292709,4414580.179390645,-20552277.411481313,mehdi
1763.0994586707982,-0.2455324828624725,4414756.489336512,-20553216.365638487,mehdi
1763.0826313571963,-0.1682731360197067,4414932.797599648,-20554155.320605192,mehdi
1763.065808029655,-0.1682332754135131,4415109.1041804515,-20555094.275981545,mehdi
1763.0470508249437,-0.1875720471143722,4415285.408885534,-20556033.23176268,mehdi
1763.0264624359047,-0.205883890390396,4415461.711531778,-20556972.187543847,mehdi
1763.0060291634834,-0.2043327242136001,4415638.0121346945,-20557911.14292515,mehdi
1762.9891903223431,-0.1683884114027023,4415814.311053727,-20558850.098716073,mehdi
1762.9665699662603,-0.2262035608291626,4415990.607710724,-20559789.05450215,mehdi
1762.9459749476946,-0.2059501856565475,4416166.902308218,-20560728.01068811,mehdi
1762.925398113016,-0.205768346786499,4416343.19484803,-20561666.967273965,mehdi
1762.906767265681,-0.1863084733486175,4416519.485524757,-20562605.92426457,mehdi
1762.8879130946434,-0.1885417103767395,4416695.774316066,-20563544.881659925,mehdi
1762.8614498959817,-0.264631986618042,4416872.0604610555,-20564483.83864082,mehdi
1762.840949338857,-0.2050055712461472,4417048.344555989,-20565422.795621715,mehdi
1762.820316128615,-0.2063321024179458,4417224.626587601,-20566361.75260261,mehdi
1762.8014922456778,-0.1882388293743133,4417400.906736826,-20567300.71038813,mehdi
1762.7789981471337,-0.2249409854412078,4417577.18463664,-20568239.66776891,mehdi
1762.7642775239385,-0.1472062319517135,4417753.461064393,-20569178.62596403,mehdi
1762.737903103415,-0.2637442052364349,4417929.734854703,-20570117.58334481,mehdi
1762.715393158976,-0.2250994443893432,4418106.006394018,-20571056.540720727,mehdi
1762.696820005957,-0.1857315301895141,4418282.276076019,-20571995.498101506,mehdi
1762.677993974272,-0.1882603168487548,4418458.543875416,-20572934.456286907,mehdi
