velocity_x,acceleration_x,position_x,position_y,class
1170.5015313780646,-0.2431438267230987,2467851.3190220697,-10432470.080420509,gonca
1170.4811844712833,-0.2034690678119659,2467968.3671405166,-10433110.843192026,gonca
1170.4604418835381,-0.2074258774518966,2468085.413184705,-10433751.606363425,gonca
1170.4397541722992,-0.2068771123886108,2468202.457160122,-10434392.369934706,gonca
1170.4231202474573,-0.1663392484188079,2468319.499472147,-10435033.133915588,gonca
1170.3985385707358,-0.2458167672157288,2468436.5393260038,-10435673.897886751,gonca
1170.3741395807604,-0.2439898997545242,2468553.5767399617,-10436314.66104843,gonca
1170.353522802029,-0.2061677873134613,2468670.612092242,-10436955.424609989,gonca
1170.3347427046635,-0.1878009736537933,2468787.6455665124,-10437596.188976172,gonca
1170.3123383975365,-0.2240430712699889,2468904.676800352,-10438236.952937614,gonca
